sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;Qwen_Qwen3-14B-Base_correct_nll;Qwen_Qwen3-14B-Base_incorrect_nll;Qwen_Qwen3-14B-Base_certainty;Qwen_Qwen3-14B-Base_decision
;4;Coordination of Sentence Elements and Clauses;28;6.1 Gi;1;6.1.1 Gi must not be used instead of a coordinating conjunction expressing contrast.;1;;Geriausia vaistažoles rinkti tada, kai augaluose susikaupia daugiausia veikliųjų medžiagų, bet į tai mažai kas atsižvelgia.;Geriausia vaistažoles rinkti tada, kai augaluose susikaupia daugiausia veikliųjų medžiagų, gi į tai mažai kas atsižvelgia.; ;;internet;https://etalpykla.lituanistika.lt/object/LT-LDB-0001:J.04~2014~1516887943445/J.04~2014~1516887943445.pdf;1.9007782936096191;2.1183245182037354;0.2175462245941162;correct
;4;Coordination of Sentence Elements and Clauses;28;6.1 Gi;1;6.1.1 Gi must not be used instead of a coordinating conjunction expressing contrast.;1;;Mokiniai dirbo atsakingai, bet rezultatai vis tiek buvo prasti.;Mokiniai dirbo atsakingai, gi rezultatai vis tiek buvo prasti.; ;;ChatGPT;;2.758943796157837;3.168328285217285;0.40938448905944824;correct
;4;Coordination of Sentence Elements and Clauses;28;6.1 Gi;1;6.1.1 Gi must not be used instead of a coordinating conjunction expressing contrast.;1;;Tegul dirba tik rankos, o kojos ilsisi.;Tegul dirba tik rankos, gi kojos ilsisi.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;5.977205753326416;6.501334190368652;0.5241284370422363;correct
;4;Coordination of Sentence Elements and Clauses;28;6.1 Gi;1;6.1.1 Gi must not be used instead of a coordinating conjunction expressing contrast.;1;;Saulė švietė ryškiai, bet oras buvo šaltas.;Saulė švietė ryškiai, gi oras buvo šaltas.; ;;ChatGPT;;1.7234388589859009;2.249552011489868;0.5261131525039673;correct
;4;Coordination of Sentence Elements and Clauses;28;6.1 Gi;1;6.1.1 Gi must not be used instead of a coordinating conjunction expressing contrast.;1;;Dažnai tėvai savo vaikus bando apsaugoti nuo sunkumų, o šioje situacijoje vaikas turėjo subręsti labai anksti.;Dažnai tėvai savo vaikus bando apsaugoti nuo sunkumų, gi šioje situacijoje vaikas turėjo subręsti labai anksti.; ;;internet;https://www.kurstoti.lt/s/13594/dazniausios-sintakses-sakiniu-sandaros-klaidos-abiturientu-vbe-rasiniuose;1.944857120513916;1.9999457597732544;0.05508863925933838;correct
;4;Coordination of Sentence Elements and Clauses;28;6.1 Gi;1;6.1.1 Gi must not be used instead of a coordinating conjunction expressing contrast.;1;;Jis labai norėjo padėti, bet niekas neprašė jo pagalbos.;Jis labai norėjo padėti, gi niekas neprašė jo pagalbos.; ;;ChatGPT;;2.8557002544403076;2.9021856784820557;0.04648542404174805;correct
;4;Coordination of Sentence Elements and Clauses;28;6.1 Gi;1;6.1.1 Gi must not be used instead of a coordinating conjunction expressing contrast.;1;;Komanda treniravosi intensyviai, bet pralaimėjo rungtynes.;Komanda treniravosi intensyviai, gi pralaimėjo rungtynes.; ;;ChatGPT;;3.2851014137268066;4.200930595397949;0.9158291816711426;correct
;4;Coordination of Sentence Elements and Clauses;28;6.1 Gi;1;6.1.1 Gi must not be used instead of a coordinating conjunction expressing contrast.;1;;Jis padarė klaidą, tačiau niekas to nepastebėjo.;Jis padarė klaidą, gi niekas to nepastebėjo.; ;;ChatGPT;;2.2841358184814453;3.2448015213012695;0.9606657028198242;correct
356.0;4;Coordination of Sentence Elements and Clauses;28;6.1 Gi;1;6.1.1 Gi must not be used instead of a coordinating conjunction expressing contrast.;1;;Vienos moterys negali atsidžiaugti patogiais žemakulniais batais, o kitos tebeieško aukštakulnių.;Vienos moterys negali atsidžiaugti patogiais žemakulniais batais, gi kitos tebeieško aukštakulnių.; ;;vlkk;;2.4099268913269043;2.774205207824707;0.36427831649780273;correct
357.0;4;Coordination of Sentence Elements and Clauses;29;6.2 Ir;1;6.2.1 Ir should not be used to link words in intensifying constructions with adjectives and adverbs.;1;daug ir daug;Čia dar slypi daug daug paslapčių.;Čia dar slypi daug ir daug paslapčių.; ;;vlkk;;2.7387471199035645;2.5692405700683594;-0.16950654983520508;incorrect
358.0;4;Coordination of Sentence Elements and Clauses;29;6.2 Ir;1;6.2.1 Ir should not be used to link words in intensifying constructions with adjectives and adverbs.;2;labai labai;Buvome labai labai laimingi.;Buvome labai ir labai laimingi.; ;;vlkk;;4.057794094085693;4.103647232055664;0.0458531379699707;correct
359.0;4;Coordination of Sentence Elements and Clauses;29;6.2 Ir;1;6.2.1 Ir should not be used to link words in intensifying constructions with adjectives and adverbs.;3;minios ir minios;Gatvėmis plaukė minių minios žmonių.;Gatvėmis plaukė minios ir minios žmonių.; ;;vlkk;;2.814281702041626;2.4306275844573975;-0.3836541175842285;incorrect
;4;Coordination of Sentence Elements and Clauses;29;6.2 Ir;1;6.2.1 Ir should not be used to link words in intensifying constructions with adjectives and adverbs.;2;labai labai;Gyvūnija turi labai labai didelę reikšmę žmogui.;Gyvūnija turi labai ir labai didelę reikšmę žmogui.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.0895063877105713;2.2086687088012695;0.11916232109069824;correct
;4;Coordination of Sentence Elements and Clauses;29;6.2 Ir;1;6.2.1 Ir should not be used to link words in intensifying constructions with adjectives and adverbs.;1;daug ir daug;Miške auga daug daug medžių.;Miške auga daug ir daug medžių.; ;;ChatGPT;;3.1678647994995117;3.246598720550537;0.07873392105102539;correct
;4;Coordination of Sentence Elements and Clauses;29;6.2 Ir;1;6.2.1 Ir should not be used to link words in intensifying constructions with adjectives and adverbs.;2;labai labai;Jis buvo labai labai pavargęs.;Jis buvo labai ir labai pavargęs.; ;;ChatGPT;;3.15273380279541;3.355390787124634;0.20265698432922363;correct
;4;Coordination of Sentence Elements and Clauses;29;6.2 Ir;1;6.2.1 Ir should not be used to link words in intensifying constructions with adjectives and adverbs.;3;minios ir minios;Koncerte dalyvavo minių minios žmonių.;Koncerte dalyvavo minios ir minios žmonių.; ;;ChatGPT;;3.4594030380249023;3.3631582260131836;-0.09624481201171875;incorrect
;4;Coordination of Sentence Elements and Clauses;29;6.2 Ir;1;6.2.1 Ir should not be used to link words in intensifying constructions with adjectives and adverbs.;4;tūkstančius ir tūkstančius;Mes gavome tūkstančių tūkstančius laiškų.;Mes gavome tūkstančius ir tūkstančius laiškų.; ;;ChatGPT;;2.7603495121002197;2.4963338375091553;-0.26401567459106445;incorrect
;4;Coordination of Sentence Elements and Clauses;29;6.2 Ir;1;6.2.1 Ir should not be used to link words in intensifying constructions with adjectives and adverbs.;1;daug ir daug;Knygoje aprašyta daug daug nuotykių.;Knygoje aprašyta daug ir daug nuotykių.; ;;ChatGPT;;2.219648599624634;2.280794620513916;0.06114602088928223;correct
360.0;4;Coordination of Sentence Elements and Clauses;29;6.2 Ir;1;6.2.1 Ir should not be used to link words in intensifying constructions with adjectives and adverbs.;4;tūkstančius ir tūkstančius;Turėjome peržiūrėti tūkstančių tūkstančius bylų.;Turėjome peržiūrėti tūkstančius ir tūkstančius bylų.; ;;vlkk;;1.9511284828186035;1.836625099182129;-0.11450338363647461;incorrect
361.0;4;Coordination of Sentence Elements and Clauses;30;6.3 Sykį;1;6.3.1 Sykį should not be used to introduce subordinate conditional clauses.;1;;Jei susitikome, turime pasišnekėti. ;Sykį susitikome, turime pasišnekėti. ; ;;vlkk;;3.396204948425293;3.2756364345550537;-0.12056851387023926;incorrect
;4;Coordination of Sentence Elements and Clauses;30;6.3 Sykį;1;6.3.1 Sykį should not be used to introduce subordinate conditional clauses.;1;;Jeigu nusprendei, taip ir daryk.;Sykį nusprendei, taip ir daryk.; ;;internet;https://talpykla.elaba.lt/elaba-fedora/objects/elaba:4622103/datastreams/MAIN/content;3.356326103210449;3.615453004837036;0.2591269016265869;correct
;4;Coordination of Sentence Elements and Clauses;30;6.3 Sykį;1;6.3.1 Sykį should not be used to introduce subordinate conditional clauses.;1;;Jeigu nori, aplyginsiu tavo šukuoseną.;Sykį nori, aplyginsiu tavo šukuoseną.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;4.0326642990112305;4.563387870788574;0.5307235717773438;correct
;4;Coordination of Sentence Elements and Clauses;30;6.3 Sykį;1;6.3.1 Sykį should not be used to introduce subordinate conditional clauses.;1;;Jei ne ji, ir šiandien būtumėm laisvi.;Sykį ne ji, ir šiandien būtumėm laisvi.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;3.017659902572632;3.7286477088928223;0.7109878063201904;correct
;4;Coordination of Sentence Elements and Clauses;30;6.3 Sykį;1;6.3.1 Sykį should not be used to introduce subordinate conditional clauses.;1;;Jei laimėtume loterijoje, pirktume naują namą.;Sykį laimėtume loterijoje, pirktume naują namą.; ;;ChatGPT;;2.3304665088653564;2.9877257347106934;0.6572592258453369;correct
;4;Coordination of Sentence Elements and Clauses;30;6.3 Sykį;1;6.3.1 Sykį should not be used to introduce subordinate conditional clauses.;1;;Jei oras bus geras, eisime į paplūdimį.;Sykį oras bus geras, eisime į paplūdimį.; ;;ChatGPT;;2.905580759048462;3.0387673377990723;0.13318657875061035;correct
;4;Coordination of Sentence Elements and Clauses;30;6.3 Sykį;1;6.3.1 Sykį should not be used to introduce subordinate conditional clauses.;1;;Jeigu jis pasirašytų sutartį, projektas prasidėtų greičiau.;Sykį jis pasirašytų sutartį, projektas prasidėtų greičiau.; ;;ChatGPT;;2.236758232116699;2.591461420059204;0.3547031879425049;correct
;4;Coordination of Sentence Elements and Clauses;30;6.3 Sykį;1;6.3.1 Sykį should not be used to introduce subordinate conditional clauses.;1;;Jei pavyktų sutaupyti pinigų, keliautume į užsienį.;Sykį pavyktų sutaupyti pinigų, keliautume į užsienį.; ;;ChatGPT;;2.1409037113189697;2.7527542114257812;0.6118505001068115;correct
;4;Coordination of Sentence Elements and Clauses;30;6.3 Sykį;1;6.3.1 Sykį should not be used to introduce subordinate conditional clauses.;1;;Jei padarysi namų darbus, galėsi žiūrėti televizorių.;Sykį padarysi namų darbus, galėsi žiūrėti televizorių.; ;;ChatGPT;;1.942944884300232;2.5448641777038574;0.6019192934036255;correct
362.0;4;Coordination of Sentence Elements and Clauses;30;6.3 Sykį;1;6.3.1 Sykį should not be used to introduce subordinate conditional clauses.;1;;Tai ir važiuok, jei jau nutarei.;Tai ir važiuok, sykį jau nutarei.; ;;vlkk;;3.5070321559906006;3.90329647064209;0.39626431465148926;correct
363.0;4;Coordination of Sentence Elements and Clauses;31;6.4 Vietoj to, kad;1;6.4.1 Vietoj to, kad should not be used with an infinitive or participle in place of užuot.;1;;Užuot paaiškinęs, dar labiau viską supainiojo.;Vietoj to, kad paaiškinti, dar labiau viską supainiojo.; ;;vlkk;;2.4546918869018555;2.7181236743927;0.2634317874908447;correct
364.0;4;Coordination of Sentence Elements and Clauses;31;6.4 Vietoj to, kad;1;6.4.1 Vietoj to, kad should not be used with an infinitive or participle in place of užuot.;1;;Užuot ugdę savus restauruotojus, švaistėme lėšas kitur.;Vietoj to, kad ugdyti savus restauruotojus, švaistėme lėšas kitur.; ;;vlkk;;3.0852813720703125;3.348992347717285;0.26371097564697266;correct
;4;Coordination of Sentence Elements and Clauses;31;6.4 Vietoj to, kad;1;6.4.1 Vietoj to, kad should not be used with an infinitive or participle in place of užuot.;1;;Užuot mokęsi, jie šlaistosi gatvėmis.;Vietoj to, kad mokytis, jie šlaistosi gatvėmis.; ;;vlkk - extra;https://vlkk.lt/konsultacijos/6756-vietoj-to-kad-bendratis;2.7337329387664795;3.4010860919952393;0.6673531532287598;correct
;4;Coordination of Sentence Elements and Clauses;31;6.4 Vietoj to, kad;1;6.4.1 Vietoj to, kad should not be used with an infinitive or participle in place of užuot.;1;;Užuot treniravęsis, jis savaitę kažkur linksminosi.;Vietoj to, kad treniruotis, jis savaitę kažkur linksminosi.; ;;vlkk - extra;https://vlkk.lt/konsultacijos/6756-vietoj-to-kad-bendratis;3.4996352195739746;3.0004072189331055;-0.49922800064086914;incorrect
;4;Coordination of Sentence Elements and Clauses;31;6.4 Vietoj to, kad;1;6.4.1 Vietoj to, kad should not be used with an infinitive or participle in place of užuot.;1;;Užuot rašęs ataskaitą, jis žiūrėjo televizorių.;Vietoj to, kad rašyti ataskaitą, jis žiūrėjo televizorių.; ;;ChatGPT;;1.8841526508331299;2.3290622234344482;0.44490957260131836;correct
;4;Coordination of Sentence Elements and Clauses;31;6.4 Vietoj to, kad;1;6.4.1 Vietoj to, kad should not be used with an infinitive or participle in place of užuot.;1;;Užuot ruošęsi egzaminui, studentai išėjo į kiną.;Vietoj to, kad ruoštis egzaminui, studentai išėjo į kiną.; ;;ChatGPT;;2.2008845806121826;2.610403060913086;0.4095184803009033;correct
;4;Coordination of Sentence Elements and Clauses;31;6.4 Vietoj to, kad;1;6.4.1 Vietoj to, kad should not be used with an infinitive or participle in place of užuot.;1;;Padėkojau ir užuot grįžęs prie laiško, išėjau į sodą.;Padėkojau ir vietoj to, kad grįžus prie laiško, išėjau į sodą.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;2.1573803424835205;2.4558820724487305;0.29850172996520996;correct
;4;Coordination of Sentence Elements and Clauses;31;6.4 Vietoj to, kad;1;6.4.1 Vietoj to, kad should not be used with an infinitive or participle in place of užuot.;1;;Užuot mokęsis užsienio kalbos, jis žaidė kompiuterinius žaidimus.;Vietoj to, kad mokytis užsienio kalbos, jis žaidė kompiuterinius žaidimus.; ;;ChatGPT;;1.8548965454101562;2.0885748863220215;0.23367834091186523;correct
;4;Coordination of Sentence Elements and Clauses;31;6.4 Vietoj to, kad;1;6.4.1 Vietoj to, kad should not be used with an infinitive or participle in place of užuot.;1;;Užuot rūpinusi vaiku, motina gyvena palaidą gyvenimą. ;Vietoj to, kad rūpintis vaiku, motina gyvena palaidą gyvenimą. ; ;;internet;https://www.kurstoti.lt/s/13594/dazniausios-sintakses-sakiniu-sandaros-klaidos-abiturientu-vbe-rasiniuose;2.8851001262664795;2.8773951530456543;-0.007704973220825195;incorrect
;4;Coordination of Sentence Elements and Clauses;31;6.4 Vietoj to, kad;1;6.4.1 Vietoj to, kad should not be used with an infinitive or participle in place of užuot.;1;;Užuot sprendę konfliktą, jie tiesiog ignoravo problemą.;Vietoj to, kad spręsti konfliktą, jie tiesiog ignoravo problemą.; ;;ChatGPT;;2.283292531967163;2.4531898498535156;0.16989731788635254;correct
;4;Coordination of Sentence Elements and Clauses;31;6.4 Vietoj to, kad;1;6.4.1 Vietoj to, kad should not be used with an infinitive or participle in place of užuot.;1;;Užuot tyrinėję gamtą, mokiniai sėdėjo klasėje.;Vietoj to, kad tyrinėti gamtą, mokiniai sėdėjo klasėje.; ;;ChatGPT;;2.3334567546844482;2.5065362453460693;0.1730794906616211;correct
365.0;4;Coordination of Sentence Elements and Clauses;31;6.4 Vietoj to, kad;1;6.4.1 Vietoj to, kad should not be used with an infinitive or participle in place of užuot.;1;;Raštą vadovai nuslėpė užuot paskelbę jį viešai.;Raštą vadovai nuslėpė, vietoj to, kad paskelbus jį viešai.; ;Deleted a comma.;vlkk;;2.5792124271392822;2.8670642375946045;0.28785181045532227;correct
