sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;BSC-LT_salamandra-2b_correct_nll;BSC-LT_salamandra-2b_incorrect_nll;BSC-LT_salamandra-2b_certainty;BSC-LT_salamandra-2b_decision
;3;Use of Forms;24;5.8 Participles;2;5.8.2 Active past participle should not be used to indicate an action occurring simultaneously with or subsequent to the main verb.;1;;Šeima išvyko į kelionę ir aplankė daug miestų.;Šeima išvyko į kelionę, aplankiusi daug miestų.; ;;ChatGPT;;3.783985137939453;4.158254623413086;0.3742694854736328;correct
;3;Use of Forms;24;5.8 Participles;2;5.8.2 Active past participle should not be used to indicate an action occurring simultaneously with or subsequent to the main verb.;1;;Vyras įsijungė televizorių ir pradėjo žiūrėti naujienas.;Vyras įsijungė televizorių, pradėjęs žiūrėti naujienas.; ;;ChatGPT;;2.766526937484741;3.2741405963897705;0.5076136589050293;correct
;3;Use of Forms;24;5.8 Participles;2;5.8.2 Active past participle should not be used to indicate an action occurring simultaneously with or subsequent to the main verb.;1;;Jis atsisėdo prie stalo ir pradėjo skaityti laikraštį.;Jis atsisėdo prie stalo, pradėjęs skaityti laikraštį.; ;;ChatGPT;;2.8480443954467773;3.401108980178833;0.5530645847320557;correct
331.0;3;Use of Forms;24;5.8 Participles;2;5.8.2 Active past participle should not be used to indicate an action occurring simultaneously with or subsequent to the main verb.;1;;Vakar kalbėjo pirmininkas, ragindamas aktyviau dalyvauti rinkimuose.;Vakar kalbėjo pirmininkas, paraginęs aktyviau dalyvauti rinkimuose.; ;;vlkk;;7.967691421508789;7.085852146148682;-0.8818392753601074;incorrect
332.0;3;Use of Forms;24;5.8 Participles;3;5.8.3 Passive past participle should not be used to express a property or state that has arisen spontaneously (without external influence or deliberate intervention).;1;apsunkintas;Ligonis skundžiasi pasunkėjusiu rijimu.;Ligonis skundžiasi apsunkintu rijimu.; ;;vlkk;;7.787595272064209;9.05191707611084;1.2643218040466309;correct
333.0;3;Use of Forms;24;5.8 Participles;3;5.8.3 Passive past participle should not be used to express a property or state that has arisen spontaneously (without external influence or deliberate intervention).;2;išplėstas;Odos paviršiuje matyti išsiplėtusios venos.;Odos paviršiuje matyti išplėstos venos.; ;;vlkk;;4.617618560791016;6.222672939300537;1.6050543785095215;correct
334.0;3;Use of Forms;24;5.8 Participles;3;5.8.3 Passive past participle should not be used to express a property or state that has arisen spontaneously (without external influence or deliberate intervention).;3;padidintas;Jam buvo nustatytas padidėjęs skrandžio rūgštingumas.;Jam buvo nustatytas padidintas skrandžio rūgštingumas.; ;;vlkk;;4.208826065063477;4.965687274932861;0.7568612098693848;correct
335.0;3;Use of Forms;24;5.8 Participles;3;5.8.3 Passive past participle should not be used to express a property or state that has arisen spontaneously (without external influence or deliberate intervention).;3;padidintas;Paklausios prekės.;Padidintos paklausos prekės.; ;;vlkk;;7.787642002105713;7.6230340003967285;-0.16460800170898438;incorrect
336.0;3;Use of Forms;24;5.8 Participles;3;5.8.3 Passive past participle should not be used to express a property or state that has arisen spontaneously (without external influence or deliberate intervention).;4;pagreitintas;Jau kuris laikas nepavyksta sureguliuoti pagreitėjusio širdies plakimo.;Jau kuris laikas nepavyksta sureguliuoti pagreitinto širdies plakimo.; ;;vlkk;;4.349633693695068;4.934908866882324;0.5852751731872559;correct
337.0;3;Use of Forms;24;5.8 Participles;3;5.8.3 Passive past participle should not be used to express a property or state that has arisen spontaneously (without external influence or deliberate intervention).;5;sulėtintas;Šiai ligai būdinga sulėtėjusi medžiagų apykaita.;Šiai ligai būdinga sulėtinta medžiagų apykaita.; ;;vlkk;;5.451593399047852;5.562411308288574;0.11081790924072266;correct
;3;Use of Forms;24;5.8 Participles;3;5.8.3 Passive past participle should not be used to express a property or state that has arisen spontaneously (without external influence or deliberate intervention).;7;pakeistas;Pacientui nustatytas pakitęs kraujo spaudimas.;Pacientui nustatytas pakeistas kraujo spaudimas.; ;;ChatGPT;;4.7048139572143555;5.378870010375977;0.6740560531616211;correct
;3;Use of Forms;24;5.8 Participles;3;5.8.3 Passive past participle should not be used to express a property or state that has arisen spontaneously (without external influence or deliberate intervention).;8;išretėjęs;Rentgeno nuotraukoje matyti išretėję kaulai.;Rentgeno nuotraukoje matyti išretinti kaulai.; ;;ChatGPT;;5.863975524902344;6.005044460296631;0.1410689353942871;correct
;3;Use of Forms;24;5.8 Participles;3;5.8.3 Passive past participle should not be used to express a property or state that has arisen spontaneously (without external influence or deliberate intervention).;6;sumažintas;Sportininkui pasireiškė sumažėjęs deguonies įsisavinimas.;Sportininkui pasireiškė sumažintas deguonies įsisavinimas.; ;;ChatGPT;;4.493001937866211;4.76909065246582;0.2760887145996094;correct
338.0;3;Use of Forms;24;5.8 Participles;3;5.8.3 Passive past participle should not be used to express a property or state that has arisen spontaneously (without external influence or deliberate intervention).;6;sumažintas;Esant sumažėjusiam kraujospūdžiui svaigsta galva.;Esant sumažintam kraujospūdžiui svaigsta galva.; ;;vlkk;;5.366436958312988;5.576770782470703;0.21033382415771484;correct
339.0;3;Use of Forms;25;5.9 Half-participle;1;5.9.1 Half-participle should not be used to indicate a secondary action that does not coincide in time at any point with the main verb’s action.;1;;Įstojau į muzikos mokyklą ir čia baigiau keturias klases.;Įstojau į muzikos mokyklą, čia baigdamas keturias klases.; ;Deleted a comma.;vlkk;;4.151783466339111;4.85761833190918;0.7058348655700684;correct
;3;Use of Forms;25;5.9 Half-participle;1;5.9.1 Half-participle should not be used to indicate a secondary action that does not coincide in time at any point with the main verb’s action.;1;;Jis pradėjo savanorių apmokymus ir čia baigė tris kursus. ;Jis pradėjo savanorių apmokymus, čia baigdamas tris kursus. ; ;;ChatGPT;;6.460182189941406;6.1219024658203125;-0.33827972412109375;incorrect
;3;Use of Forms;25;5.9 Half-participle;1;5.9.1 Half-participle should not be used to indicate a secondary action that does not coincide in time at any point with the main verb’s action.;1;;Dalyvauti apklausoje pakvietė paauglius nuo 11 iki 16 metų ir pasiūlė jiems nuolaidų apsiperkant laisvalaikio drabužių parduotuvėje.;Dalyvauti apklausoje pakvietė paauglius nuo 11 iki 16 metų, jiems pasiūlydami nuolaidų apsiperkant laisvalaikio drabužių parduotuvėje.; ;;internet;https://files.core.ac.uk/download/382466479.pdf;3.9409453868865967;3.975322961807251;0.0343775749206543;correct
;3;Use of Forms;25;5.9 Half-participle;1;5.9.1 Half-participle should not be used to indicate a secondary action that does not coincide in time at any point with the main verb’s action.;1;;Įėjau į kambarį ir įjungiau šviesas.;Įėjau į kambarį įjungdamas šviesas.; ;;ChatGPT;;3.285501003265381;4.349240303039551;1.06373929977417;correct
;3;Use of Forms;25;5.9 Half-participle;1;5.9.1 Half-participle should not be used to indicate a secondary action that does not coincide in time at any point with the main verb’s action.;1;;Pasiėmiau knygą iš lentynos ir perskaičiau ją iki galo.;Pasiėmiau knygą iš lentynos, perskaitydamas ją iki galo.; ;;ChatGPT;;3.968949556350708;4.931770324707031;0.9628207683563232;correct
;3;Use of Forms;25;5.9 Half-participle;1;5.9.1 Half-participle should not be used to indicate a secondary action that does not coincide in time at any point with the main verb’s action.;1;;Įsigijau bilietus į koncertą ir kitą dieną nuvykau į renginį.;Įsigijau bilietus į koncertą, kitą dieną nuvykdamas į renginį.; ;;ChatGPT;;3.3627305030822754;3.682786703109741;0.3200562000274658;correct
;3;Use of Forms;25;5.9 Half-participle;1;5.9.1 Half-participle should not be used to indicate a secondary action that does not coincide in time at any point with the main verb’s action.;1;;Perskaičiau straipsnį ir vėliau parašiau apie jį apžvalgą.;Perskaičiau straipsnį, vėliau rašydamas apžvalgą.; ;;ChatGPT;;4.403621196746826;5.114713668823242;0.711092472076416;correct
;3;Use of Forms;25;5.9 Half-participle;1;5.9.1 Half-participle should not be used to indicate a secondary action that does not coincide in time at any point with the main verb’s action.;1;;Abiturientas sėkmingai baigė mokyklą ir gavo atestatą.;Abiturientas sėkmingai baigė mokyklą gaudamas atestatą.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;5.631757736206055;7.291128635406494;1.6593708992004395;correct
;3;Use of Forms;25;5.9 Half-participle;1;5.9.1 Half-participle should not be used to indicate a secondary action that does not coincide in time at any point with the main verb’s action.;1;;Įsigijau naują telefoną ir po savaitės pradėjau jį naudoti.;Įsigijau naują telefoną, po savaitės pradėdamas jį naudoti.; ;;ChatGPT;;3.49042010307312;3.9981532096862793;0.5077331066131592;correct
;3;Use of Forms;25;5.9 Half-participle;1;5.9.1 Half-participle should not be used to indicate a secondary action that does not coincide in time at any point with the main verb’s action.;1;;Pradėjau ruoštis egzaminui ir po kelių dienų jį išlaikiau.;Pradėjau ruoštis egzaminui, po kelių dienų išlaikydamas jį.; ;;ChatGPT;;3.5854651927948;4.502498626708984;0.9170334339141846;correct
340.0;3;Use of Forms;25;5.9 Half-participle;1;5.9.1 Half-participle should not be used to indicate a secondary action that does not coincide in time at any point with the main verb’s action.;1;;Policininkai netrukus sulaikė vagis ir nuvežė juos į nuovadą.;Policininkai netrukus sulaikė vagis, juos nuveždami į nuovadą.; ;Deleted a comma.;vlkk;;3.6459977626800537;4.453317165374756;0.8073194026947021;correct
341.0;3;Use of Forms;26;5.10 Adverbial participle;1;5.10.1 Adverbial participle should not be used to indicate a secondary action of the same agent in personal sentences (instead of a half-participle or participle with proper agreement).;1;;Kuo remdamasis laikraštis skelbia tokią informaciją?;Kuo remiantis laikraštis skelbia tokią informaciją?; ;;vlkk;;6.8615403175354;5.872313499450684;-0.9892268180847168;incorrect
342.0;3;Use of Forms;26;5.10 Adverbial participle;1;5.10.1 Adverbial participle should not be used to indicate a secondary action of the same agent in personal sentences (instead of a half-participle or participle with proper agreement).;1;;Atsižvelgdamas į susidariusią padėtį, įsakau pratęsti mokslo metus.;Atsižvelgiant į susidariusią padėtį, įsakau pratęsti mokslo metus.; ;Added 'pratęsti mokslo metus' to create full sentences.;vlkk;;4.462859153747559;5.2568464279174805;0.7939872741699219;correct
343.0;3;Use of Forms;26;5.10 Adverbial participle;1;5.10.1 Adverbial participle should not be used to indicate a secondary action of the same agent in personal sentences (instead of a half-participle or participle with proper agreement).;1;;Pažvelgę į šias nuotraukas, pastebėsime tam tikrą ryšį.;Pažvelgus į šias nuotraukas, pastebėsime tam tikrą ryšį.; ;;vlkk;;3.8699538707733154;5.179178714752197;1.3092248439788818;correct
;3;Use of Forms;26;5.10 Adverbial participle;1;5.10.1 Adverbial participle should not be used to indicate a secondary action of the same agent in personal sentences (instead of a half-participle or participle with proper agreement).;1;;Grįžę mes pirmiausia paskambinome tėvams.;Grįžus mes pirmiausia paskambinome tėvams.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;5.451374530792236;5.75062370300293;0.29924917221069336;correct
;3;Use of Forms;26;5.10 Adverbial participle;1;5.10.1 Adverbial participle should not be used to indicate a secondary action of the same agent in personal sentences (instead of a half-participle or participle with proper agreement).;1;;Įėję į klasę, mokiniai pasisveikino su mokytoja.;Įėjus į klasę, mokiniai pasisveikino su mokytoja.; ;;ChatGPT;;3.625863790512085;3.9123852252960205;0.28652143478393555;correct
;3;Use of Forms;26;5.10 Adverbial participle;1;5.10.1 Adverbial participle should not be used to indicate a secondary action of the same agent in personal sentences (instead of a half-participle or participle with proper agreement).;1;;Atlikę eksperimentą, mokiniai įsidėmėjo taisykles.;Atlikus eksperimentą, mokiniai įsidėmėjo taisykles.; ;;ChatGPT;;4.649326801300049;5.625394821166992;0.9760680198669434;correct
;3;Use of Forms;26;5.10 Adverbial participle;1;5.10.1 Adverbial participle should not be used to indicate a secondary action of the same agent in personal sentences (instead of a half-participle or participle with proper agreement).;1;;Dirbdamas susižeidžiau.;Dirbant susižeidžiau.;;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;9.04399299621582;9.72005558013916;0.6760625839233398;correct
;3;Use of Forms;26;5.10 Adverbial participle;1;5.10.1 Adverbial participle should not be used to indicate a secondary action of the same agent in personal sentences (instead of a half-participle or participle with proper agreement).;1;;Perskaitę instrukcijas, suprasime, ką daryti.;Perskaičius instrukcijas, suprasime, ką daryti.; ;;ChatGPT;;4.630063533782959;4.487950325012207;-0.14211320877075195;incorrect
;3;Use of Forms;26;5.10 Adverbial participle;1;5.10.1 Adverbial participle should not be used to indicate a secondary action of the same agent in personal sentences (instead of a half-participle or participle with proper agreement).;1;;Susirašę elektroniniu paštu, jie sutaupė laiko.;Susirašius elektroniniu paštu, jie sutaupė laiko.; ;;ChatGPT;;6.161723613739014;6.502993106842041;0.34126949310302734;correct
;3;Use of Forms;26;5.10 Adverbial participle;1;5.10.1 Adverbial participle should not be used to indicate a secondary action of the same agent in personal sentences (instead of a half-participle or participle with proper agreement).;1;;Perskaičiusi šiuos straipsnius, supratau įvairių požiūrių skirtumus.;Perskaičius šiuos straipsnius, supratau įvairių požiūrių skirtumus.; ;;ChatGPT;;4.942145824432373;4.380040645599365;-0.5621051788330078;incorrect
344.0;3;Use of Forms;26;5.10 Adverbial participle;1;5.10.1 Adverbial participle should not be used to indicate a secondary action of the same agent in personal sentences (instead of a half-participle or participle with proper agreement).;1;;Jos elgiasi nepažeisdamos taisyklių.;Jos elgiasi nepažeidžiant taisyklių.; ;;vlkk;;8.70061206817627;8.13874626159668;-0.5618658065795898;incorrect
345.0;3;Use of Forms;26;5.10 Adverbial participle;2;5.10.2 Past tense aorist adverbial participle must not be used to express purpose with the conjunctions kad or idant.;1;;Kad apsisaugotumėte nuo gripo, gerkite čiobrelių arbatą.;Kad apsisaugojus nuo gripo, gerkite čiobrelių arbatą.; ;;vlkk;;3.8417434692382812;4.451293468475342;0.6095499992370605;correct
346.0;3;Use of Forms;26;5.10 Adverbial participle;2;5.10.2 Past tense aorist adverbial participle must not be used to express purpose with the conjunctions kad or idant.;1;;Reikia perskaičiuoti sąskaitą, kad būtų išvengta atsitiktinių klaidų.;Reikia perskaičiuoti sąskaitą, kad išvengus atsitiktinių klaidų.;  ;;vlkk;;4.30189323425293;5.051941871643066;0.7500486373901367;correct
